drugname,species,rule_id,rule_version,rule,original_rule,inferred,source
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0303,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860616.1'))",blaIMP-55,Resistant (nonwildtype),AMRrules (PMID: 27430533)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0304,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860616.1'))",blaIMP-55,Resistant (nonwildtype),AMRrules (PMID: 27430533)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0305,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860616.1'))",blaIMP-55,Resistant (nonwildtype),AMRrules (PMID: 27430533)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0306,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_065419570.1'))",blaIMP-61,Resistant (nonwildtype),AMRrules (PMID: 37390312)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0307,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_065419570.1'))",blaIMP-61,Resistant (nonwildtype),AMRrules (PMID: 37390312)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0308,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_065419570.1'))",blaIMP-61,Resistant (nonwildtype),AMRrules (PMID: 37390312)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0309,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_242934067.1'))",blaIMP-95,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0310,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_242934067.1'))",blaIMP-95,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0311,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_242934067.1'))",blaIMP-95,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0312,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860861.1'))",blaNDM-4,Resistant (nonwildtype),AMRrules (PMID: 22252797)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0313,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860861.1'))",blaNDM-4,Resistant (nonwildtype),AMRrules (PMID: 22252797)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0314,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860861.1'))",blaNDM-4,Resistant (nonwildtype),AMRrules (PMID: 22252797)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0315,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_023408309.1'))",blaNDM-5,Resistant (nonwildtype),AMRrules (PMID: 21930874)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0316,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_023408309.1'))",blaNDM-5,Resistant (nonwildtype),AMRrules (PMID: 21930874)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0317,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_023408309.1'))",blaNDM-5,Resistant (nonwildtype),AMRrules (PMID: 21930874)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0318,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032495622.1'))",blaNDM-7,Resistant (nonwildtype),AMRrules (PMID: 23557929)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0319,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032495622.1'))",blaNDM-7,Resistant (nonwildtype),AMRrules (PMID: 23557929)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0320,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032495622.1'))",blaNDM-7,Resistant (nonwildtype),AMRrules (PMID: 23557929)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0321,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032495672.1'))",blaNDM-9,Resistant (nonwildtype),AMRrules (PMID: 37700870)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0322,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032495672.1'))",blaNDM-9,Resistant (nonwildtype),AMRrules (PMID: 37700870)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0323,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032495672.1'))",blaNDM-9,Resistant (nonwildtype),AMRrules (PMID: 37700870)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0324,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_223146984.1'))",blaNDM-40,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0325,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_223146984.1'))",blaNDM-40,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0326,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_223146984.1'))",blaNDM-40,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0327,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_249828064.1'))",blaNDM-42,Resistant (nonwildtype),AMRrules (PMID: 36247096)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0328,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_249828064.1'))",blaNDM-42,Resistant (nonwildtype),AMRrules (PMID: 36247096)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0329,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_249828064.1'))",blaNDM-42,Resistant (nonwildtype),AMRrules (PMID: 36247096)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0333,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063865147.1'))",blaTMB-1,Resistant (nonwildtype),AMRrules (PMID: 24449775)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0334,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063865147.1'))",blaTMB-1,Resistant (nonwildtype),AMRrules (PMID: 24449775)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0335,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063865147.1'))",blaTMB-1,Resistant (nonwildtype),AMRrules (PMID: 24449775)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0339,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_013263789.1'))",blaVIM-1,Resistant (nonwildtype),AMRrules (PMID: 16707056)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0340,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_013263789.1'))",blaVIM-1,Resistant (nonwildtype),AMRrules (PMID: 16707056)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0341,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_013263789.1'))",blaVIM-1,Resistant (nonwildtype),AMRrules (PMID: 16707056)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0342,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_003108247.1'))",blaVIM-2,Resistant (nonwildtype),AMRrules (PMID: 12003980)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0343,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_003108247.1'))",blaVIM-2,Resistant (nonwildtype),AMRrules (PMID: 12003980)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0344,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_003108247.1'))",blaVIM-2,Resistant (nonwildtype),AMRrules (PMID: 12003980)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0345,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032492008.1'))",blaVIM-4,Resistant (nonwildtype),AMRrules (PMID: 18190570)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0346,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032492008.1'))",blaVIM-4,Resistant (nonwildtype),AMRrules (PMID: 18190570)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0347,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032492008.1'))",blaVIM-4,Resistant (nonwildtype),AMRrules (PMID: 18190570)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0348,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032491390.1'))",blaVIM-5,Resistant (nonwildtype),AMRrules (PMID: 15190017)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0349,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032491390.1'))",blaVIM-5,Resistant (nonwildtype),AMRrules (PMID: 15190017)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0350,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032491390.1'))",blaVIM-5,Resistant (nonwildtype),AMRrules (PMID: 15190017)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0351,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063865201.1'))",blaVIM-6,Resistant (nonwildtype),AMRrules (PMID: 15155248)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0352,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063865201.1'))",blaVIM-6,Resistant (nonwildtype),AMRrules (PMID: 15155248)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0353,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063865201.1'))",blaVIM-6,Resistant (nonwildtype),AMRrules (PMID: 15155248)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0354,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_034080264.1'))",blaVIM-11,Resistant (nonwildtype),AMRrules (PMID: 19040472)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0355,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_034080264.1'))",blaVIM-11,Resistant (nonwildtype),AMRrules (PMID: 19040472)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0356,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_034080264.1'))",blaVIM-11,Resistant (nonwildtype),AMRrules (PMID: 19040472)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0357,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063865176.1'))",blaVIM-25,Resistant (nonwildtype),AMRrules (PMID: 31190906)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0358,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063865176.1'))",blaVIM-25,Resistant (nonwildtype),AMRrules (PMID: 31190906)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0359,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063865176.1'))",blaVIM-25,Resistant (nonwildtype),AMRrules (PMID: 31190906)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0363,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_004199234.1'))",blaKPC-2,Resistant (nonwildtype),AMRrules (PMID: 20038618)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0364,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_004199234.1'))",blaKPC-2,Resistant (nonwildtype),AMRrules (PMID: 20038618)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0365,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_004199234.1'))",blaKPC-2,Resistant (nonwildtype),AMRrules (PMID: 20038618)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0366,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_004152396.1'))",blaKPC-3,Resistant (nonwildtype),AMRrules (PMID: 20038618)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0367,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_004152396.1'))",blaKPC-3,Resistant (nonwildtype),AMRrules (PMID: 20038618)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0368,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_004152396.1'))",blaKPC-3,Resistant (nonwildtype),AMRrules (PMID: 20038618)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0369,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860633.1'))",blaKPC-10,Intermediate (nonwildtype),AMRrules (PMID: 20038618)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0370,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860633.1'))",blaKPC-10,Intermediate (nonwildtype),AMRrules (PMID: 20038618)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0371,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860633.1'))",blaKPC-10,Intermediate (nonwildtype),AMRrules (PMID: 20038618)
Levofloxacin,Acinetobacter baumannii,AMRrules-ACI0374,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Susceptible (wildtype),AMRrules (PMID: 7625818)
Ciprofloxacin,Acinetobacter baumannii,AMRrules-ACI0375,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Intermediate (wildtype),AMRrules (PMID: 7625818)
Fluoroquinolone antibiotic,Acinetobacter baumannii,AMRrules-ACI0376,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ser81Leu') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 7625818)
Ciprofloxacin,Acinetobacter baumannii,AMRrules-ACI0377,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ser81Leu') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 7625818)
Fluoroquinolone antibiotic,Acinetobacter baumannii,AMRrules-ACI0378,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Gly79Val') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 7625818)
Levofloxacin,Acinetobacter baumannii,AMRrules-ACI0379,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Gly79Val') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 7625818)
Ciprofloxacin,Acinetobacter baumannii,AMRrules-ACI0380,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Gly79Val') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 7625818)
Fluoroquinolone antibiotic,Acinetobacter baumannii,AMRrules-ACI0381,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Gly79Asp') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 26221488)
Levofloxacin,Acinetobacter baumannii,AMRrules-ACI0382,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Gly79Asp') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 26221488)
Ciprofloxacin,Acinetobacter baumannii,AMRrules-ACI0383,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Gly79Asp') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 26221488)
Fluoroquinolone antibiotic,Acinetobacter baumannii,AMRrules-ACI0384,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Gly79Cys') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),"AMRrules (PMID: 33776950, 15282231)"
Levofloxacin,Acinetobacter baumannii,AMRrules-ACI0385,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Gly79Cys') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),"AMRrules (PMID: 33776950, 15282231)"
Ciprofloxacin,Acinetobacter baumannii,AMRrules-ACI0386,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Gly79Cys') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 33776950)
Fluoroquinolone antibiotic,Acinetobacter baumannii,AMRrules-ACI0387,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ser95Thr') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 33776950)
Levofloxacin,Acinetobacter baumannii,AMRrules-ACI0388,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ser95Thr') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 33776950)
Ciprofloxacin,Acinetobacter baumannii,AMRrules-ACI0389,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ser95Thr') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 33776950)
Fluoroquinolone antibiotic,Acinetobacter baumannii,AMRrules-ACI0390,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ser81Phe') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 11864339)
Levofloxacin,Acinetobacter baumannii,AMRrules-ACI0391,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ser81Phe') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 11864339)
Ciprofloxacin,Acinetobacter baumannii,AMRrules-ACI0392,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ser81Phe') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 11864339)
Fluoroquinolone antibiotic,Acinetobacter baumannii,AMRrules-ACI0393,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ala82Pro') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 7625818)
Levofloxacin,Acinetobacter baumannii,AMRrules-ACI0394,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ala82Pro') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 7625818)
Ciprofloxacin,Acinetobacter baumannii,AMRrules-ACI0395,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ala82Pro') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 7625818)
Fluoroquinolone antibiotic,Acinetobacter baumannii,AMRrules-ACI0396,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000116450.1'))",parC,Susceptible (wildtype),AMRrules (PMID: 9222045)
Levofloxacin,Acinetobacter baumannii,AMRrules-ACI0397,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000116450.1'))",parC,Susceptible (wildtype),AMRrules (PMID: 9222045)
Ciprofloxacin,Acinetobacter baumannii,AMRrules-ACI0398,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000116450.1'))",parC,Intermediate (wildtype),AMRrules (PMID: 9222045)
Fluoroquinolone antibiotic,Acinetobacter baumannii,AMRrules-ACI0399,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ser84Leu') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",parC,Susceptible (nonwildtype),AMRrules (PMID: 36010006)
Levofloxacin,Acinetobacter baumannii,AMRrules-ACI0400,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ser84Leu') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",parC,Susceptible (nonwildtype),AMRrules
Ciprofloxacin,Acinetobacter baumannii,AMRrules-ACI0401,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ser84Leu') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",parC,Intermediate (nonwildtype),AMRrules (PMID: 36010006)
Chloramphenicol,Acinetobacter baumannii,AMRrules-ACI0404,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000790118.1'))",craA,Resistant (wildtype),AMRrules (PMID: 19581458)
Fosfomycin,Acinetobacter baumannii,AMRrules-ACI0407,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000214022.1'))",abaF,Resistant (wildtype),AMRrules (PMID: 27650185)
Fosfomycin,Acinetobacter baumannii,AMRrules-ACI0408,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000214022.1'))",abaF,Susceptible (nonwildtype),AMRrules (PMID: 27650185)
Chloramphenicol,Acinetobacter baumannii,AMRrules-ACI0409,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000790118.1'))",craA,Susceptible (nonwildtype),AMRrules (PMID: 19581458)
